2.223455136999999748e+00,2.941455650618164638e-09
2.225599258999999996e+00,3.532088345394632485e-09
2.227743382000000327e+00,4.200621357363129128e-09
2.229887505000000214e+00,4.741136420384322386e-09
2.232031627000000018e+00,5.079431067615179683e-09
2.234175749999999905e+00,5.245424502412564544e-09
2.236319872000000153e+00,5.586252749104298916e-09
2.238463995000000040e+00,5.925271690051532559e-09
2.240608117999999926e+00,6.201817545072579843e-09
2.242752239999999730e+00,6.678697954489081342e-09
2.244896362999999617e+00,7.895931577818696658e-09
2.247040484999999865e+00,1.002013283389220594e-08
2.249184608000000196e+00,1.250019812636952007e-08
2.251328731000000083e+00,1.555711084358267792e-08
2.253472853000000331e+00,1.911041677408884284e-08
2.255616975999999774e+00,2.325079218669496609e-08
2.257761098000000022e+00,2.726776425218577995e-08
2.259905220999999909e+00,3.112675530665257806e-08
2.262049344000000239e+00,3.468455464200722543e-08
2.264193466000000043e+00,3.904622957457657552e-08
2.266337589000000374e+00,4.287537573740299048e-08
2.268481710999999734e+00,4.328732292400130834e-08
2.270625834000000065e+00,4.277261715083260176e-08
2.272769956999999952e+00,4.456207768433672519e-08
2.274914079000000200e+00,4.794390897237154201e-08
2.277058202000000087e+00,4.946855900333764681e-08
2.279202323999999891e+00,5.098232264602602975e-08
2.281346446999999777e+00,5.322806405274231877e-08
2.283490570000000108e+00,5.615079516217975250e-08
2.285634691999999912e+00,5.999046071154388394e-08
2.287778815000000243e+00,6.133373742150164433e-08
2.289922936999999603e+00,6.224212772628315287e-08
2.292067059999999934e+00,6.580208575712658043e-08
2.294211182999999821e+00,7.041990123392755352e-08
2.296355305000000069e+00,7.267525023320046648e-08
2.298499427999999956e+00,7.497223785118759493e-08
2.300643549999999760e+00,8.948780734362138958e-08
2.302787672999999646e+00,1.121673435479271125e-07
2.304931795999999977e+00,1.389845283760961863e-07
2.307075917999999781e+00,1.721683985666644839e-07
2.309220041000000112e+00,2.183837505272228714e-07
2.311364163000000360e+00,2.890738956100430560e-07
2.313508286000000247e+00,3.756497944168211539e-07
2.315652408999999690e+00,4.775492746558231986e-07
2.317796530999999938e+00,6.163742242632844449e-07
2.319940653999999824e+00,8.087148766131715438e-07
2.322084776000000073e+00,1.060837801813330862e-06
2.324228899000000403e+00,1.282619783252790512e-06
2.326373022000000290e+00,1.463228190863255116e-06
2.328517144000000094e+00,1.659071353778013398e-06
2.330661266999999981e+00,1.946417886065164352e-06
2.332805389000000229e+00,2.163066577722254701e-06
2.334949512000000116e+00,2.231652830023496215e-06
2.337093635000000003e+00,2.332787203737530418e-06
2.339237756999999807e+00,2.361758606144124316e-06
2.341381879999999693e+00,2.296657559147679624e-06
2.343526001999999941e+00,2.105074244555819346e-06
2.345670125000000272e+00,1.987939310162598281e-06
2.347814248000000159e+00,1.996434271595970660e-06
2.349958369999999963e+00,2.225243333850252367e-06
2.352102492999999850e+00,2.548672776492120401e-06
2.354246615000000098e+00,2.765836617493574999e-06
2.356390737999999985e+00,2.851876165345063861e-06
2.358534860999999871e+00,2.974587951226659970e-06
2.360678982999999675e+00,3.093684503623091334e-06
2.362823106000000006e+00,2.906457447135409596e-06
2.364967227999999810e+00,2.587151281153714633e-06
2.367111351000000141e+00,2.418626441832738108e-06
2.369255474000000028e+00,2.414980575007356174e-06
2.371399596000000276e+00,2.315903750623861341e-06
2.373543718999999719e+00,2.212052542880965479e-06
2.375687840999999967e+00,2.308019090036315874e-06
2.377831963999999854e+00,2.568874091240545727e-06
2.379976087000000184e+00,2.972842442714721479e-06
2.382120208999999988e+00,3.456364764021377985e-06
2.384264332000000319e+00,3.768822478887123689e-06
2.386408453999999679e+00,3.866255948829789492e-06
2.388552577000000010e+00,3.852557678206371289e-06
2.390696699999999897e+00,4.007927551174667385e-06
2.392840822000000145e+00,4.194693445854511916e-06
2.394984945000000032e+00,4.177907263285005449e-06
2.397129066999999836e+00,4.323292492980183188e-06
2.399273189999999722e+00,4.651820303839400904e-06
2.401417313000000053e+00,4.816052572772279585e-06
2.403561434999999857e+00,4.686824278903051408e-06
2.405705558000000188e+00,4.474649959704453552e-06
2.407849679999999992e+00,4.399421847501675506e-06
2.409993802999999879e+00,4.330516831801443140e-06
2.412137925999999766e+00,4.157027862345167436e-06
2.414282048000000014e+00,3.975495912972260717e-06
2.416426170999999901e+00,3.732595386522435149e-06
2.418570293000000149e+00,3.436542898805422047e-06
2.420714415999999591e+00,3.368526965637792414e-06
2.422858538999999922e+00,3.391601451717190981e-06
2.425002661000000170e+00,3.228427277752903056e-06
2.427146784000000057e+00,2.987684489079756789e-06
2.429290906000000305e+00,3.134622257328770943e-06
2.431435029000000192e+00,3.764695687879361925e-06
2.433579151999999635e+00,4.148512391620388867e-06
2.435723273999999883e+00,4.293657859573830719e-06
2.437867396999999769e+00,4.371054885949900963e-06
2.440011519000000018e+00,4.370312258804071120e-06
2.442155642000000348e+00,4.227330568781767455e-06
2.444299765000000235e+00,3.823954748786929929e-06
2.446443887000000039e+00,3.549153672579721545e-06
2.448588009999999926e+00,3.397990328289636114e-06
2.450732132000000174e+00,3.335943775087077298e-06
2.452876255000000061e+00,3.623288725744908483e-06
2.455020377999999948e+00,4.118792337104367064e-06
2.457164499999999752e+00,4.572696838823719247e-06
2.459308623000000082e+00,4.883553460628231925e-06
2.461452744999999886e+00,5.336176357083473762e-06
2.463596868000000217e+00,5.922053870260611890e-06
2.465740991000000104e+00,5.905581699158292294e-06
2.467885112999999908e+00,5.533762348159783940e-06
2.470029235999999795e+00,5.156017240844729146e-06
2.472173358000000043e+00,4.971832190973772444e-06
2.474317480999999930e+00,4.759582474057586258e-06
2.476461604000000261e+00,4.360857799364377431e-06
2.478605725999999621e+00,4.187960106884151084e-06
2.480749848999999951e+00,4.057940665668267659e-06
2.482893970999999755e+00,3.910122736910912302e-06
2.485038094000000086e+00,3.767301106744984013e-06
2.487182216999999973e+00,3.704378006360749322e-06
2.489326339000000221e+00,3.461011678394783626e-06
2.491470462000000108e+00,3.033526373996814318e-06
2.493614583999999912e+00,2.654367326244786387e-06
2.495758706999999799e+00,2.440632063525138329e-06
2.497902830000000129e+00,3.393953333587625766e-06
2.500046951999999933e+00,4.229052036660919435e-06
2.502191075000000264e+00,5.563621083936509177e-06
2.503831855999999689e+00,7.292156878406208939e-06
2.505183086999999809e+00,8.698361623433709491e-06
2.506534319000000011e+00,9.932245495388446695e-06
2.507885550000000130e+00,1.074155668693324608e-05
2.509236781999999888e+00,1.193713692350038792e-05
2.510588013000000007e+00,1.197586558046440535e-05
2.511939244000000127e+00,1.193493178777865205e-05
2.513290476000000329e+00,1.208691504628180956e-05
2.514641707000000004e+00,1.217466627945908408e-05
2.515992939000000206e+00,1.209377691016552849e-05
2.517344169999999881e+00,1.191032048496071610e-05
2.518695401999999639e+00,1.244793129246720334e-05
2.520046632999999758e+00,1.262270132771823960e-05
2.521397864999999960e+00,1.252643006860128609e-05
2.522749096000000080e+00,1.236276964955696985e-05
2.524100327000000199e+00,1.263294752204387716e-05
2.525451558999999957e+00,1.223968683509013414e-05
2.526802790000000076e+00,1.195630171398285209e-05
2.528154022000000278e+00,1.238425885282641149e-05
2.529505252999999954e+00,1.262864827834086013e-05
2.530856484999999712e+00,1.253551087410591209e-05
2.532207715999999831e+00,1.284921136485642557e-05
2.533558948000000033e+00,1.355905880686369259e-05
2.534910179000000152e+00,1.337000693014216372e-05
2.536261410000000271e+00,1.326066639381093696e-05
2.537612642000000029e+00,1.364559861285958248e-05
2.538963873000000149e+00,1.385947387285622507e-05
2.540315105000000351e+00,1.412170121527876161e-05
2.541666335999999582e+00,1.441651223612705227e-05
2.543017568000000228e+00,1.475483998709122551e-05
2.544368798999999903e+00,1.488487966514966715e-05
2.545720030000000023e+00,1.512545361447524471e-05
2.547071261999999781e+00,1.587900326262159948e-05
2.548422492999999900e+00,1.640243398888177476e-05
2.549773725000000102e+00,1.621736944974262637e-05
2.551124956000000221e+00,1.621008826630481372e-05
2.552476187999999979e+00,1.659773692937454182e-05
2.553827419000000098e+00,1.640124424689296201e-05
2.555178651000000301e+00,1.602639289695648406e-05
2.556529881999999976e+00,1.573166876622470944e-05
2.557881113000000095e+00,1.488457703010479457e-05
2.559232344999999853e+00,1.465459145383025033e-05
2.560583575999999972e+00,1.465581571174040702e-05
2.561934808000000174e+00,1.421407774434098046e-05
2.563286039000000294e+00,1.372227252445187827e-05
2.564637271000000052e+00,1.342346997547625055e-05
2.565988502000000171e+00,1.356187407167118148e-05
2.567339732999999846e+00,1.398861537379036894e-05
2.568690964999999604e+00,1.450933141315641021e-05
2.570042195999999723e+00,1.441952662499490434e-05
2.571393427999999926e+00,1.472906391159603611e-05
2.572744659000000045e+00,1.526710514207500999e-05
2.574095890999999803e+00,1.553804651554355247e-05
2.575447121999999922e+00,1.611876801884566793e-05
2.576798354000000124e+00,1.588542765877140703e-05
2.578149585000000243e+00,1.558933679864210926e-05
2.579500816000000363e+00,1.593059822957239080e-05
2.580852048000000121e+00,1.632272947032686322e-05
2.582203278999999796e+00,1.649482268150844215e-05
2.583554510999999998e+00,1.638163932853501940e-05
2.584905742000000117e+00,1.635442007702996416e-05
2.586256973999999875e+00,1.575131574841624917e-05
2.587608204999999995e+00,1.556078036120826970e-05
2.588959437000000197e+00,1.534935818805182857e-05
2.590310667999999872e+00,1.469225846721794595e-05
2.591661898999999991e+00,1.423259481470151686e-05
2.593013131000000193e+00,1.337957649770582192e-05
2.594364361999999868e+00,1.211381344129973522e-05
2.595715593999999626e+00,1.064010074539670666e-05
2.597066824999999746e+00,1.015802645341656161e-05
2.598418056999999948e+00,9.754432204952798223e-06
2.599769288000000067e+00,8.979228927714750060e-06
2.601120519000000186e+00,8.282093332626207043e-06
2.602471750999999944e+00,7.329957232313910400e-06
2.603822982000000064e+00,7.011365938468935451e-06
2.605174214000000266e+00,6.918587597434894595e-06
2.606525445000000385e+00,7.168507406594296983e-06
2.607876677000000143e+00,6.858404638960230794e-06
2.609227907999999818e+00,6.384261595704904772e-06
2.610579140000000020e+00,6.554100286833510109e-06
2.611930371000000140e+00,6.436752945425035017e-06
2.613281601999999815e+00,6.050391812616962776e-06
2.614632834000000017e+00,5.571172853826111879e-06
2.615984065000000136e+00,5.519599356188646360e-06
2.617335296999999894e+00,5.279508002528542666e-06
2.618686528000000013e+00,5.754895896799675432e-06
2.620037760000000215e+00,6.244773649064402809e-06
2.621388990999999891e+00,6.092303001978210689e-06
2.622740222000000010e+00,6.139346910248471975e-06
2.624091453999999768e+00,6.833779816204395992e-06
2.625442684999999887e+00,7.268542343683280221e-06
2.626793917000000089e+00,7.372196413177240714e-06
2.628145148000000209e+00,7.726609759346263038e-06
2.629496379999999967e+00,7.616962535739261794e-06
2.630847611000000086e+00,7.398640260248713986e-06
2.632198843000000288e+00,7.285628951361322925e-06
2.633550074000000407e+00,7.089058031710588999e-06
2.634901305000000082e+00,6.716969842235654621e-06
2.636252536999999840e+00,6.513104361579727553e-06
2.637603767999999960e+00,6.476756899683393815e-06
2.638954999999999718e+00,6.379296162137612687e-06
2.640306230999999837e+00,6.034499852664165611e-06
2.641657463000000039e+00,5.793402940140163154e-06
2.643008694000000158e+00,5.628770877921175781e-06
2.644359925000000278e+00,5.522555103870792802e-06
2.645711157000000036e+00,5.446474226853204181e-06
2.647062387999999711e+00,5.341050170282570052e-06
2.648413619999999913e+00,5.162325338354484890e-06
2.649764851000000032e+00,5.085924011867381903e-06
2.651116082999999790e+00,4.993400752052293797e-06
2.652467313999999909e+00,4.804517769481139164e-06
2.653818546000000111e+00,4.678293589972450675e-06
2.655169777000000231e+00,4.572864941289490944e-06
2.656521008000000350e+00,4.030261587154395338e-06
2.657872240000000108e+00,3.808168452888229807e-06
2.659223470999999783e+00,4.295310766478364046e-06
2.660574703000000429e+00,4.405770623543609732e-06
2.661925933999999661e+00,4.464708076653052102e-06
2.663277165999999863e+00,4.835136434018978102e-06
2.664628396999999982e+00,5.169509015439562242e-06
2.665979628999999740e+00,5.377320911487627869e-06
2.667330859999999859e+00,5.953178320372226242e-06
2.668682090999999978e+00,6.245247652391914099e-06
2.670033323000000181e+00,5.473648899787178236e-06
2.671384554000000300e+00,4.960901350240760896e-06
2.672735786000000058e+00,4.918964518118748169e-06
2.674087016999999733e+00,4.457956948554223428e-06
2.675438248999999935e+00,3.844745567971778481e-06
2.676789480000000054e+00,3.318268104243867540e-06
2.678140711000000174e+00,2.967678134636429286e-06
2.679491942999999932e+00,2.388280740856547754e-06
2.680843174000000051e+00,2.177316163400682764e-06
2.682194406000000253e+00,2.066717432611566439e-06
2.683545637000000372e+00,1.655968788227474479e-06
2.684896869000000130e+00,1.575459764541206981e-06
2.686248099999999805e+00,1.717753399361132213e-06
2.687599331999999563e+00,1.890387512388677747e-06
2.688950562999999683e+00,1.758715869755958759e-06
2.690301793999999802e+00,1.613545014804273147e-06
2.691653026000000004e+00,1.541797348026489172e-06
2.693004257000000123e+00,1.723924550664019232e-06
2.694355488999999881e+00,1.589010054559669817e-06
2.695706720000000001e+00,1.325860515969475693e-06
2.697057952000000203e+00,1.272110369329382409e-06
2.698409183000000322e+00,1.120402797882916210e-06
2.699760413999999997e+00,1.072975885895310244e-06
2.701111645999999755e+00,1.310925319684727948e-06
2.702462876999999875e+00,1.300820449995697247e-06
2.703814109000000077e+00,9.850917019740385148e-07
2.705165340000000196e+00,9.383247008623878580e-07
2.706516571999999954e+00,9.291003108573924656e-07
2.707867803000000073e+00,7.014821162804572725e-07
2.709219035000000275e+00,5.922583886890956734e-07
2.710570266000000395e+00,4.369951704939119106e-07
2.711921496999999626e+00,2.123114664447739011e-07
2.713272728999999828e+00,2.123031775476248780e-07
2.714623959999999947e+00,2.105134028148664240e-07
2.715975191999999705e+00,4.962054427314751578e-07
2.717326422999999824e+00,4.920591707507264993e-07
2.718677655000000026e+00,5.475091392597103178e-07
2.720028886000000146e+00,5.470302721493707955e-07
2.721380117000000265e+00,5.627400900962745894e-07
2.722731349000000023e+00,5.639152100646151919e-07
2.724082579999999698e+00,5.634530156987684171e-07
2.725433812000000344e+00,4.771221372517287651e-07
2.726785043000000019e+00,1.254718792266483990e-07
2.728136274999999777e+00,1.252381981837498514e-07
2.729487505999999897e+00,7.249960154169942311e-08
2.730838738000000099e+00,1.492398496638555474e-07
2.732189969000000218e+00,3.112761454085470298e-07
2.733541200000000337e+00,2.996079970702198329e-07
2.734892432000000095e+00,3.071822651504058794e-07
2.736243663000000215e+00,3.072699642086317849e-07
2.737594894999999973e+00,3.450842389631372734e-07
2.738946125999999648e+00,4.602415766476087774e-07
2.740297357999999850e+00,4.572660176947833496e-07
2.741648588999999969e+00,5.166621266549920541e-07
2.742999820999999727e+00,3.401988340872238476e-07
2.744351051999999846e+00,3.382083327448008814e-07
2.745702282999999966e+00,3.305516979059640141e-07
2.747053515000000168e+00,4.309019021910503902e-07
2.748404746000000287e+00,4.298549738692377453e-07
2.749755978000000045e+00,5.737136293848134229e-07
2.751107208999999720e+00,7.978252079828724370e-07
2.752458441000000366e+00,7.278362909956873087e-07
2.753809672000000042e+00,7.251080414244167639e-07
2.755160903000000161e+00,7.972850610710479506e-07
2.756512134999999919e+00,9.434290592876517528e-07
2.757863366000000038e+00,9.445610251232315361e-07
2.759214598000000240e+00,1.027197822868443638e-06
2.760565828999999916e+00,8.053283641937457836e-07
2.761917061000000118e+00,7.953952019942695057e-07
2.763268292000000237e+00,1.152693815485601979e-06
2.764619523999999995e+00,1.353399554497165888e-06
2.765970754999999670e+00,1.444582639645688266e-06
2.767321985999999789e+00,1.574077631679826268e-06
2.768673217999999991e+00,1.713884807495593960e-06
2.770024449000000111e+00,1.840475944184149388e-06
2.771375680999999869e+00,1.804210258913749249e-06
2.772726911999999988e+00,1.597585948164449560e-06
2.774078144000000190e+00,1.268835533446405495e-06
2.775429375000000309e+00,1.277064511523694564e-06
2.776780605999999985e+00,1.417685039664087636e-06
2.778131837999999743e+00,1.307941134146029468e-06
2.779483068999999862e+00,1.360879076528984864e-06
2.780834301000000064e+00,1.290921236351795605e-06
2.782185532000000183e+00,1.458763121764595532e-06
2.783536763999999941e+00,1.855010813396180361e-06
2.784887995000000060e+00,2.090757153622718570e-06
2.786239226999999818e+00,2.059277262536250439e-06
2.787590457999999938e+00,2.040196088751055818e-06
2.788941689000000057e+00,2.107467600589902478e-06
2.790292921000000259e+00,2.112910031854033455e-06
2.791644151999999934e+00,2.361512903862329592e-06
2.792995383999999692e+00,2.614029716060359665e-06
2.794346614999999812e+00,2.599856916501677575e-06
2.795697847000000014e+00,2.728654475494457123e-06
2.797049078000000133e+00,2.962720574175498782e-06
2.798400309000000252e+00,3.263463098420716119e-06
2.799751541000000010e+00,3.508839440507106448e-06
2.801102772000000130e+00,3.448878742069941091e-06
2.802454004000000332e+00,3.164791995228856486e-06
2.803805235000000007e+00,2.956526977015537030e-06
2.805156466999999765e+00,2.884460305068261092e-06
2.806507697999999884e+00,2.688995453934489444e-06
2.807858930000000086e+00,2.650480033035986792e-06
2.809210160999999761e+00,2.319068303149239858e-06
2.810561391999999881e+00,2.217208423129659869e-06
2.811912624000000083e+00,2.394156869278545108e-06
2.813263855000000202e+00,2.589825568274683640e-06
2.814615086999999960e+00,2.807009249615123336e-06
2.815966317999999635e+00,2.771453908771239744e-06
2.817317550000000281e+00,2.684014839224299183e-06
2.818668780999999957e+00,2.554744787094199612e-06
2.820020012999999715e+00,2.839826583613344053e-06
2.821371243999999834e+00,2.879694231358730810e-06
2.822722474999999953e+00,2.941562761187998374e-06
2.824073707000000155e+00,2.872488688067061366e-06
2.825424938000000274e+00,2.915189677923578242e-06
2.826776170000000032e+00,3.208315328083509367e-06
2.828127401000000152e+00,3.357046117705835629e-06
2.829478633000000354e+00,3.513611537544979666e-06
2.830829864000000029e+00,3.378127979350392817e-06
2.832181094999999704e+00,3.220128735664574043e-06
2.833532326999999906e+00,3.014479230172367754e-06
2.834883558000000026e+00,2.930997827938913820e-06
2.836234789999999784e+00,2.621318198352616373e-06
2.837586020999999903e+00,2.497942755293465180e-06
2.838937253000000105e+00,2.556491334628739970e-06
2.840288484000000224e+00,2.660133347027967019e-06
2.841639715999999982e+00,2.730219585885102766e-06
2.842990946999999657e+00,3.053836903572671799e-06
2.844342177999999777e+00,3.306487367420219015e-06
2.845693409999999979e+00,3.573749657787353344e-06
2.847044641000000098e+00,3.831044254165097791e-06
2.848395872999999856e+00,3.399885668967215006e-06
2.849747103999999975e+00,3.246615666260603919e-06
2.851098336000000177e+00,3.399234951922993001e-06
2.852449567000000297e+00,3.494498450908185602e-06
2.853800798000000416e+00,3.118761728852674800e-06
2.855152030000000174e+00,2.795138750603751419e-06
2.856503260999999849e+00,2.687595352628248128e-06
2.857854492999999607e+00,2.527750417931470476e-06
2.859205723999999726e+00,2.678442302435792503e-06
2.860556955999999929e+00,2.809986732077210370e-06
2.861908187000000048e+00,2.453149140505838571e-06
2.863259418999999806e+00,1.974242300986348487e-06
2.864610649999999925e+00,1.859958126260019757e-06
2.865961881000000044e+00,2.154065036547532748e-06
2.867313113000000246e+00,2.097273232020189993e-06
2.868664343999999922e+00,1.985357619433372314e-06
2.870015575999999680e+00,2.054777986615487789e-06
2.871366806999999799e+00,1.851925465818996316e-06
2.872718039000000001e+00,1.682195488398646004e-06
2.874069270000000120e+00,1.876107377575185025e-06
2.875420501000000240e+00,1.880987181741741725e-06
2.876771732999999998e+00,1.589821793880055344e-06
2.878122964000000117e+00,1.481135360005673681e-06
2.879474196000000319e+00,1.663496641828321597e-06
2.880825427000000438e+00,1.797413581316182331e-06
2.882176659000000196e+00,1.920567866862072004e-06
2.883527889999999871e+00,2.062074916478125303e-06
2.884879121999999629e+00,2.184465097749666432e-06
2.886230352999999749e+00,2.531820841991734712e-06
2.887581583999999868e+00,2.721548351540193424e-06
2.888932816000000070e+00,2.713067981794028288e-06
2.890284047000000189e+00,2.863732422963481640e-06
2.891635278999999947e+00,2.847908331079570828e-06
2.892986510000000067e+00,2.781449171597035327e-06
2.894337742000000269e+00,2.608500242587119110e-06
2.895688972999999944e+00,2.502060903220306380e-06
2.897040204999999702e+00,2.534105777338351657e-06
2.898391435999999821e+00,2.578989710416162898e-06
2.899742666999999940e+00,3.401411071648323024e-06
2.901093899000000143e+00,3.828559991739336407e-06
2.902445130000000262e+00,3.935765750452040446e-06
2.903796362000000020e+00,4.350723418624091912e-06
2.905147593000000139e+00,4.894053812411579269e-06
2.906498825000000341e+00,5.323649537236537090e-06
2.907850056000000016e+00,5.449334511906346434e-06
2.909201286999999692e+00,5.522285211994095103e-06
2.910552518999999894e+00,5.188325999314796324e-06
2.911903750000000013e+00,5.149808342939112412e-06
2.913254981999999771e+00,5.860112631186241148e-06
2.914606212999999890e+00,6.416276408688924777e-06
2.915957445000000092e+00,6.865967922743584275e-06
2.917308676000000212e+00,7.176389240671629738e-06
2.918659907999999970e+00,7.690740792836572585e-06
2.920011139000000089e+00,8.104485023944549797e-06
2.921362369999999764e+00,8.405693209923357476e-06
2.922713601999999966e+00,8.689217532801319667e-06
2.924064833000000085e+00,8.636691978839102339e-06
2.925416064999999843e+00,8.795733057120183254e-06
2.926767295999999963e+00,9.082026727590278311e-06
2.928118528000000165e+00,9.438532696375188531e-06
2.929469759000000284e+00,9.574823741976124834e-06
2.930820989999999959e+00,1.000609020550138903e-05
2.932172222000000161e+00,1.039346916211983594e-05
2.933523452999999837e+00,1.061209283031041729e-05
2.934874685000000039e+00,1.050191061743129654e-05
2.936225915999999714e+00,1.029397671601887259e-05
2.937577147999999916e+00,1.027804622941695746e-05
2.938928379000000035e+00,1.014797875578372590e-05
2.940279610999999793e+00,1.039963884043641403e-05
2.941630841999999912e+00,1.071063717721213693e-05
2.942982073000000032e+00,1.081480829523402028e-05
2.944333305000000234e+00,1.093041259858154037e-05
2.945684536000000353e+00,1.131370041792378760e-05
2.947035768000000111e+00,1.159297111574272862e-05
2.948386998999999786e+00,1.182537042313370443e-05
2.949738230999999988e+00,1.278259754250043892e-05
2.951089462000000108e+00,1.359401169246093611e-05
2.952440693999999866e+00,1.429716330050972363e-05
2.953791924999999985e+00,1.496331869509008207e-05
2.955143156000000104e+00,1.572506117544766527e-05
2.956494387999999862e+00,1.662499461484613701e-05
2.957845618999999981e+00,1.746561466255619078e-05
2.959196851000000184e+00,1.866350874461221728e-05
2.960548081999999859e+00,1.950814676356563246e-05
2.961899313999999617e+00,2.067763999853936905e-05
2.963250544999999736e+00,2.200418060029021391e-05
2.964601775999999855e+00,2.370154486312525563e-05
2.965953008000000057e+00,2.539818920823541673e-05
2.967304239000000177e+00,2.769337603352089099e-05
2.968655470999999935e+00,3.016485793754850297e-05
2.970006702000000054e+00,3.215147025993430295e-05
2.971357934000000256e+00,3.459592376804600835e-05
2.972709165000000375e+00,3.693344642938387116e-05
